TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
412000000.0	7441912.4	4598007.8	11382007.9
413000000.0	7442263.4	4598131.8	11382858.8
414000000.0	7442612.6	4598255.2	11383705.6
415000000.0	7442960.3	4598378.0	11384548.5
416000000.0	7443306.3	4598500.2	11385387.5
417000000.0	7443650.7	4598621.8	11386222.5
418000000.0	7443993.4	4598742.9	11387053.7
419000000.0	7444334.6	4598863.3	11387881.0
420000000.0	7444674.1	4598983.3	11388704.6
421000000.0	7445012.1	4599102.6	11389524.3
422000000.0	7445348.5	4599221.4	11390340.3
423000000.0	7445683.4	4599339.7	11391152.5
424000000.0	7446016.6	4599457.3	11391961.0
425000000.0	7446348.4	4599574.5	11392765.8
426000000.0	7446678.6	4599691.1	11393567.0
427000000.0	7447007.3	4599807.1	11394364.5
428000000.0	7447334.5	4599922.6	11395158.4
429000000.0	7447660.2	4600037.6	11395948.7
430000000.0	7447984.5	4600152.1	11396735.4
431000000.0	7448307.2	4600266.0	11397518.6
432000000.0	7448628.5	4600379.4	11398298.3
433000000.0	7448948.3	4600492.3	11399074.5
434000000.0	7449266.7	4600604.7	11399847.2
435000000.0	7449583.6	4600716.6	11400616.5
436000000.0	7449899.1	4600827.9	11401382.3
437000000.0	7450213.2	4600938.8	11402144.8
438000000.0	7450525.9	4601049.1	11402903.8
439000000.0	7450837.2	4601159.0	11403659.5
440000000.0	7451147.1	4601268.4	11404411.9
441000000.0	7451455.6	4601377.2	11405161.0
442000000.0	7451762.8	4601485.6	11405906.8
443000000.0	7452068.5	4601593.5	11406649.3
444000000.0	7452373.0	4601700.9	11407388.5
445000000.0	7452676.1	4601807.9	11408124.5
446000000.0	7452977.8	4601914.3	11408857.4
447000000.0	7453278.3	4602020.3	11409587.0
448000000.0	7453577.4	4602125.8	11410313.5
449000000.0	7453875.2	4602230.9	11411036.8
450000000.0	7454171.7	4602335.5	11411757.0
451000000.0	7454466.9	4602439.6	11412474.1
452000000.0	7454760.8	4602543.3	11413188.2
453000000.0	7455053.5	4602646.6	11413899.1
454000000.0	7455344.9	4602749.3	11414607.0
455000000.0	7455635.0	4602851.7	11415311.9
456000000.0	7455923.9	4602953.6	11416013.8
457000000.0	7456211.5	4603055.0	11416712.7
458000000.0	7456497.9	4603156.0	11417408.7
459000000.0	7456783.1	4603256.6	11418101.7
460000000.0	7457067.1	4603356.7	11418791.7
461000000.0	7457349.8	4603456.4	11419478.9
462000000.0	7457631.4	4603555.7	11420163.1
463000000.0	7457911.7	4603654.6	11420844.5
464000000.0	7458190.9	4603753.0	11421523.1
465000000.0	7458468.9	4603851.0	11422198.8
466000000.0	7458745.7	4603948.6	11422871.6
467000000.0	7459021.3	4604045.8	11423541.7
468000000.0	7459295.8	4604142.6	11424209.0
469000000.0	7459569.2	4604238.9	11424873.5
470000000.0	7459841.3	4604334.9	11425535.3
471000000.0	7460112.4	4604430.5	11426194.3
472000000.0	7460382.3	4604525.6	11426850.7
473000000.0	7460651.1	4604620.4	11427504.3
474000000.0	7460918.8	4604714.7	11428155.2
475000000.0	7461185.4	4604808.7	11428803.5
476000000.0	7461450.9	4604902.3	11429449.1
477000000.0	7461715.3	4604995.5	11430092.1
478000000.0	7461978.6	4605088.3	11430732.5
479000000.0	7462240.8	4605180.7	11431370.3
480000000.0	7462502.0	4605272.7	11432005.5
481000000.0	7462762.1	4605364.4	11432638.1
482000000.0	7463021.1	4605455.7	11433268.1
483000000.0	7463279.0	4605546.6	11433895.7
484000000.0	7463536.0	4605637.1	11434520.7
485000000.0	7463791.8	4605727.3	11435143.1
486000000.0	7464046.7	4605817.1	11435763.1
487000000.0	7464300.5	4605906.5	11436380.7
488000000.0	7464553.3	4605995.6	11436995.7
489000000.0	7464805.0	4606084.3	11437608.3
490000000.0	7465055.8	4606172.6	11438218.5
491000000.0	7465305.6	4606260.6	11438826.2
492000000.0	7465554.3	4606348.2	11439431.6
493000000.0	7465802.1	4606435.5	11440034.5
494000000.0	7466048.9	4606522.5	11440635.1
495000000.0	7466294.7	4606609.0	11441233.3
496000000.0	7466539.5	4606695.3	11441829.2
497000000.0	7466783.3	4606781.2	11442422.7
498000000.0	7467026.2	4606866.7	11443013.9
499000000.0	7467268.1	4606952.0	11443602.8
500000000.0	7467509.1	4607036.8	11444189.4
501000000.0	7467749.2	4607121.4	11444773.7
502000000.0	7467988.2	4607205.6	11445355.8
503000000.0	7468226.4	4607289.5	11445935.6
504000000.0	7468463.6	4607373.0	11446513.2
505000000.0	7468699.9	4607456.2	11447088.5
506000000.0	7468935.3	4607539.1	11447661.6
507000000.0	7469169.8	4607621.7	11448232.5
508000000.0	7469403.3	4607703.9	11448801.2
509000000.0	7469636.0	4607785.9	11449367.8
510000000.0	7469867.8	4607867.5	11449932.2
511000000.0	7470098.6	4607948.8	11450494.4
512000000.0	7470328.6	4608029.7	11451054.5
513000000.0	7470557.7	4608110.4	11451612.4
514000000.0	7470785.9	4608190.8	11452168.2
515000000.0	7471013.3	4608270.8	11452722.0
516000000.0	7471239.7	4608350.5	11453273.6
517000000.0	7471465.4	4608430.0	11453823.2
518000000.0	7471690.1	4608509.1	11454370.7
519000000.0	7471914.0	4608587.9	11454916.1
520000000.0	7472137.1	4608666.5	11455459.5
521000000.0	7472359.3	4608744.7	11456000.9
522000000.0	7472580.7	4608822.6	11456540.2
523000000.0	7472801.2	4608900.2	11457077.5
524000000.0	7473020.9	4608977.6	11457612.8
525000000.0	7473239.8	4609054.6	11458146.2
526000000.0	7473457.9	4609131.4	11458677.5
527000000.0	7473675.1	4609207.9	11459206.9
528000000.0	7473891.6	4609284.0	11459734.3
529000000.0	7474107.2	4609359.9	11460259.8
530000000.0	7474322.1	4609435.5	11460783.4
531000000.0	7474536.1	4609510.9	11461305.0
532000000.0	7474749.4	4609585.9	11461824.7
533000000.0	7474961.8	4609660.7	11462342.5
534000000.0	7475173.5	4609735.2	11462858.4
535000000.0	7475384.4	4609809.4	11463372.5
536000000.0	7475594.5	4609883.3	11463884.6
537000000.0	7475803.9	4609957.0	11464394.9
538000000.0	7476012.5	4610030.4	11464903.4
539000000.0	7476220.3	4610103.5	11465410.0
540000000.0	7476427.4	4610176.4	11465914.8
541000000.0	7476633.7	4610249.0	11466417.7
542000000.0	7476839.2	4610321.3	11466918.9
543000000.0	7477044.0	4610393.4	11467418.2
544000000.0	7477248.1	4610465.2	11467915.8
545000000.0	7477451.5	4610536.7	11468411.5
546000000.0	7477654.1	4610608.0	11468905.5
547000000.0	7477855.9	4610679.0	11469397.8
548000000.0	7478057.1	4610749.8	11469888.3
549000000.0	7478257.5	4610820.3	11470377.0
550000000.0	7478457.2	4610890.5	11470864.0
551000000.0	7478656.2	4610960.5	11471349.3
552000000.0	7478854.5	4611030.3	11471832.8
553000000.0	7479052.1	4611099.8	11472314.7
554000000.0	7479248.9	4611169.0	11472794.8
555000000.0	7479445.1	4611238.0	11473273.3
556000000.0	7479640.6	4611306.8	11473750.1
557000000.0	7479835.4	4611375.3	11474225.2
558000000.0	7480029.5	4611443.5	11474698.6
559000000.0	7480222.9	4611511.6	11475170.4
560000000.0	7480415.6	4611579.3	11475640.5
561000000.0	7480607.7	4611646.9	11476109.0
562000000.0	7480799.0	4611714.2	11476575.9
563000000.0	7480989.8	4611781.3	11477041.2
564000000.0	7481179.8	4611848.1	11477504.8
565000000.0	7481369.2	4611914.7	11477966.9
566000000.0	7481557.9	4611981.1	11478427.3
567000000.0	7481746.0	4612047.2	11478886.2
568000000.0	7481933.4	4612113.1	11479343.4
569000000.0	7482120.1	4612178.8	11479799.2
570000000.0	7482306.3	4612244.2	11480253.3
571000000.0	7482491.7	4612309.4	11480705.9
572000000.0	7482676.6	4612374.4	11481156.9
573000000.0	7482860.8	4612439.2	11481606.4
